Term,p-value,statistics
REACTOME_G_PROTEIN_ACTIVATION,0.04892673681542819,3.877865027056214
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,0.10260294560699135,2.664610408317734
REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.0022132923174238953,9.36366426079999
REACTOME_HATS_ACETYLATE_HISTONES,0.037249248859953205,4.338979254748289
REACTOME_HCMV_EARLY_EVENTS,0.39141726042364566,0.7345346773419558
REACTOME_HCMV_INFECTION,0.5619432874297717,0.3363506863536184
REACTOME_HCMV_LATE_EVENTS,0.08530370995747734,2.960838182231149
REACTOME_HDACS_DEACETYLATE_HISTONES,0.14106741414096804,2.1662767492002493
REACTOME_HDL_ASSEMBLY,0.6943434307367509,0.15442351446728456
REACTOME_HDL_REMODELING,0.41621173054317495,0.660986945417716
REACTOME_HDMS_DEMETHYLATE_HISTONES,0.052475343451098014,3.760549093826284
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_,0.9330030706359461,0.007067279793473624
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ_,0.7775279626752778,0.07982996983450225
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA_,0.921290539847077,0.009763064830352641
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.5737989983074434,0.3163672813288934
REACTOME_HEDGEHOG_OFF_STATE,0.010113713292892495,6.614757095945375
REACTOME_HEDGEHOG_ON_STATE,0.06352784089974033,3.442802694607105
REACTOME_HEME_BIOSYNTHESIS,0.31994134803926794,0.9891862312555196
REACTOME_HEME_DEGRADATION,0.16914307854623087,1.8905218087853788
REACTOME_HEMOSTASIS,0.8465325722781691,0.03745946685165842
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.1841664299455266,1.7636778839855372
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS,0.35408700804569926,0.8587561511718815
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS,0.7705871623738327,0.08503461220940363
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS,0.003600975136342814,8.47481242173134
REACTOME_HISTIDINE_CATABOLISM,0.893968171269433,0.01776483013026425
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,0.9161784755549292,0.011077286918147846
REACTOME_HIV_INFECTION,0.9105511405944742,0.012621036907860808
REACTOME_HIV_LIFE_CYCLE,0.9419439826814384,0.005303735766159899
REACTOME_HIV_TRANSCRIPTION_ELONGATION,0.2253583733230881,1.4699196387521205
REACTOME_HIV_TRANSCRIPTION_INITIATION,0.3944292875015092,0.7252435801261842
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,0.4115943169760409,0.6741907736911237
REACTOME_HOMOLOGY_DIRECTED_REPAIR,0.8991751273306194,0.01605376034006101
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,0.7039895320657543,0.14435483564085216
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.9836735624990166,0.00041875823156820545
REACTOME_HSF1_ACTIVATION,0.27093216946545434,1.2120213419777068
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,0.8594706760095477,0.031345999047259196
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_,0.0012930569046447913,10.352410983845568
REACTOME_HS_GAG_BIOSYNTHESIS,0.18169730943018028,1.7836863926946456
REACTOME_HS_GAG_DEGRADATION,0.6016291021804335,0.2725458240506668
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA,0.610705581967738,0.2591487455411093
REACTOME_HYALURONAN_METABOLISM,0.0486469397059102,3.8874946980657223
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,0.001573765565166747,9.990187764916975
REACTOME_HYDROLYSIS_OF_LPC,0.6722686199426371,0.178959892904758
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,0.012231975194304804,6.276931051196165
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,0.3309779013577213,0.9450679198619644
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,0.6854778995869159,0.1640245717361138
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.5846588896346356,0.29876309573570836
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1,0.0002668700978027514,13.289686529514942
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,0.13058660221334423,2.285517225684208
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,0.5819516444173105,0.30309012422923237
REACTOME_INFECTIOUS_DISEASE,0.5665534683770506,0.32848342757446775
REACTOME_INFLAMMASOMES,0.876514746325751,0.024145705540008687
REACTOME_INFLUENZA_INFECTION,0.8675732269554959,0.02780282249257717
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,0.08163780392369019,3.0319905685839292
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,0.9286485208015146,0.008018368224532092
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,0.585319390993188,0.2977135368980183
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.5735677948095845,0.31674927036851785
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,0.8541290176606442,0.033801812694487086
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,0.07491244773408899,3.1719610655267036
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,0.10704396681277145,2.5973292238670607
REACTOME_INNATE_IMMUNE_SYSTEM,0.6644042427983287,0.18821761120229882
REACTOME_INOSITOL_PHOSPHATE_METABOLISM,0.3238454058456435,0.9733528623860515
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,0.44229454486301256,0.5903222211043541
REACTOME_INSULIN_PROCESSING,0.001305832229361844,10.334263452998243
REACTOME_INSULIN_RECEPTOR_RECYCLING,0.24020194458184974,1.3794083967432025
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.03233187952291042,4.580812564002193
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.07113167655550158,3.256710729116697
REACTOME_INTEGRATION_OF_PROVIRUS,0.7142802766394986,0.13403920051824986
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.8597703749559293,0.031211043716401415
REACTOME_INTEGRIN_SIGNALING,0.5286517439538982,0.3969825087533732
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,0.7178309796403474,0.13058043689074397
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,0.7306517827763652,0.11851401405064035
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,0.0008840204405385105,11.055970833757748
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA,0.4798623708418662,0.4991760765886227
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,0.10268369065249186,2.6633588572560547
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,0.3259984750421727,0.964728216588235
REACTOME_INTERFERON_GAMMA_SIGNALING,0.9479289376266673,0.0042651078346285405
REACTOME_INTERFERON_SIGNALING,0.9971925127994731,1.2381043210317737e-05
REACTOME_INTERLEUKIN_10_SIGNALING,0.5190874590928396,0.4157060432211966
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.835510988549692,0.04311388083170606
REACTOME_INTERLEUKIN_12_SIGNALING,0.8347964859970864,0.04349473753761575
REACTOME_INTERLEUKIN_15_SIGNALING,0.4175651148570113,0.6571578810234309
REACTOME_INTERLEUKIN_17_SIGNALING,0.5124640199979447,0.4290325976103687
REACTOME_INTERLEUKIN_18_SIGNALING,0.01723160508739318,5.672629780050272
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.9744964324311092,0.0010220442400764927
REACTOME_INTERLEUKIN_1_PROCESSING,0.7687315172480607,0.08645630532308828
REACTOME_INTERLEUKIN_1_SIGNALING,0.6010186453286296,0.27346227947309976
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.25110338366457263,1.3171544136614668
REACTOME_INTERLEUKIN_21_SIGNALING,0.6735445044287058,0.1774839105329141
REACTOME_INTERLEUKIN_23_SIGNALING,0.3307668884275297,0.9458930714705416
REACTOME_INTERLEUKIN_27_SIGNALING,0.5344655430029196,0.3858941545408168
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.7968971803882732,0.06623663561022232
REACTOME_INTERLEUKIN_2_SIGNALING,0.3247346469732893,0.969781625212552
REACTOME_INTERLEUKIN_35_SIGNALLING,0.570732201189305,0.3214589243839905
REACTOME_INTERLEUKIN_36_PATHWAY,0.11462457238928207,2.4892742236571404
REACTOME_INTERLEUKIN_37_SIGNALING,0.6379663118933375,0.22141178007523396
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.5305287149938056,0.3933787457098769
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.43523233554314067,0.6088202961088225
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,0.6434585442392919,0.214247355855718
REACTOME_INTERLEUKIN_6_SIGNALING,0.33470505897514213,0.9306077208576335
REACTOME_INTERLEUKIN_7_SIGNALING,0.22092159179496773,1.4983748201744083
REACTOME_INTERLEUKIN_9_SIGNALING,0.08072337345040441,3.0502770100970795
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.8816480599345456,0.02216535366876267
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.12435246902586647,2.361626568147589
REACTOME_INTRAFLAGELLAR_TRANSPORT,0.011336242947626836,6.411831456270198
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,0.5357019347648093,0.383564101595
REACTOME_INTRA_GOLGI_TRAFFIC,0.8198543972043597,0.05186197888408248
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.05377678060020845,3.7196146505740426
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.2482556055143495,1.333093613869301
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,0.018111224556352105,5.585358616048561
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,0.006857036292372381,7.310040986490817
REACTOME_ION_CHANNEL_TRANSPORT,0.013763803804978837,6.0681886766419915
REACTOME_ION_HOMEOSTASIS,0.16183633968144034,1.9569830872593472
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,0.16978014989628631,1.884883435855112
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,0.8560241066071497,0.03291960337363017
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,0.31166735622611674,1.0235967938294734
REACTOME_IRAK4_DEFICIENCY_TLR2_4_,0.17376170227686916,1.8501865222517822
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,0.2129964774567756,1.5509416785355887
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,0.007842977515708147,7.068982683230214
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.07209798859714156,3.234598161774376
REACTOME_IRS_MEDIATED_SIGNALLING,0.057304269704661785,3.6137354853211936
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.3550232271145751,0.8554211625667368
REACTOME_JOSEPHIN_DOMAIN_DUBS,0.07479186764604573,3.1745924708050657
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,0.10373650764937647,2.647138041728395
REACTOME_KERATAN_SULFATE_DEGRADATION,0.018572597144410032,5.541317313640787
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.03852248140694219,4.28180224926679
REACTOME_KERATINIZATION,0.9776123529359784,0.0007875003888018953
REACTOME_KETONE_BODY_METABOLISM,0.003459155543351438,8.54792897605245
REACTOME_KILLING_MECHANISMS,0.23503104218149762,1.4101527219734018
REACTOME_KINESINS,0.4538572444043193,0.5610009031272241
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,0.8253047664837945,0.04872054486319706
REACTOME_L1CAM_INTERACTIONS,0.0014320284916281797,10.164086539355026
REACTOME_LAGGING_STRAND_SYNTHESIS,0.3897511872167253,0.7397181264607118
REACTOME_LAMININ_INTERACTIONS,0.2928180058288692,1.1066193653604968
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,0.2516875964351831,1.3139119428079173
REACTOME_LDL_CLEARANCE,0.9550439753035027,0.0031780128308659906
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,0.16798626135887001,1.9008227025098485
REACTOME_LEISHMANIA_INFECTION,0.7297202249388275,0.11936867370700849
REACTOME_LGI_ADAM_INTERACTIONS,0.0003029152673317766,13.052280996660478
REACTOME_LIGAND_RECEPTOR_INTERACTIONS,0.633975564222795,0.22670806627374163
REACTOME_LINOLEIC_ACID_LA_METABOLISM,0.03961334012866442,4.23436925144689
REACTOME_LIPOPHAGY,0.35015650059339276,0.8728899074751592
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,0.6951662797647249,0.15354935921026616
REACTOME_LONG_TERM_POTENTIATION,0.0020966376344629016,9.462948694717605
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,0.013955613171747917,6.043749602604306
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER,0.0972032649429778,2.750841387330699
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX,0.4396039052542503,0.5973160644675667
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION,0.14220549205929775,2.1539298503167292
REACTOME_LYSINE_CATABOLISM,0.19204641596062244,1.7018484617254157
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.48418726971562376,0.48941747701404953
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,0.5652853991418096,0.3306350288325813
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.2831703894147606,1.1518108812180299
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,0.2569415015570038,1.2851617238080217
REACTOME_MAPK1_ERK2_ACTIVATION,0.5312799799763366,0.3919427379717257
REACTOME_MAPK3_ERK1_ACTIVATION,0.6208887271512529,0.24462043840848324
REACTOME_MAPK6_MAPK4_SIGNALING,0.6093345957079275,0.26114502608841045
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,0.7390621606154272,0.11095264343763335
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.7003987740050106,0.1480573559905142
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,0.9944381302262686,4.8592421699999734e-05
REACTOME_MATURATION_OF_NUCLEOPROTEIN,0.023076117479237757,5.162766068730918
REACTOME_MATURATION_OF_PROTEIN_3A,0.2949276599278078,1.096989835371103
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,0.05259307558895265,3.7568020540354943
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS,0.9970637037563889,1.3543208877526914e-05
REACTOME_MEIOSIS,0.04598754328733915,3.9820506841502143
REACTOME_MEIOTIC_RECOMBINATION,0.10212771800135159,2.6719983537268335
REACTOME_MEIOTIC_SYNAPSIS,0.06602000161760221,3.3793021917417176
REACTOME_MEMBRANE_TRAFFICKING,0.43709627855164346,0.6038936187886749
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,0.6272742957874425,0.23577517816495905
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES,0.15701741806830027,2.002718103260365
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.3586903015133881,0.8424735140573706
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,0.32255354528396885,0.9785641757908762
REACTOME_METABOLISM_OF_CARBOHYDRATES,0.004234510809528993,8.180413428997994
REACTOME_METABOLISM_OF_COFACTORS,0.4679374029957596,0.526842425213996
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,0.14986220315258444,2.073652893168569
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,0.026196181871493692,4.943023011396612
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE,0.8712410100732104,0.026270686121155552
REACTOME_METABOLISM_OF_LIPIDS,0.8804077750731508,0.02263589697847828
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,0.5940192119439882,0.2841111270968131
REACTOME_METABOLISM_OF_NUCLEOTIDES,0.06468982758818982,3.4128704734316204
REACTOME_METABOLISM_OF_POLYAMINES,0.1139086937262738,2.499137117488448
REACTOME_METABOLISM_OF_PORPHYRINS,0.8336709962531427,0.04409821170294913
REACTOME_METABOLISM_OF_RNA,0.9674833746948535,0.0016617716654957993
REACTOME_METABOLISM_OF_STEROIDS,0.22046204952589799,1.5013611237766202
REACTOME_METABOLISM_OF_STEROID_HORMONES,0.5649815477591534,0.33115197800099916
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.1363477945294243,2.2187003568912136
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.5678309199534108,0.3263253311704991
REACTOME_METALLOPROTEASE_DUBS,0.08573335190920557,2.9527162133151905
REACTOME_METALLOTHIONEINS_BIND_METALS,0.7559111508271226,0.09663058953770415
REACTOME_METAL_ION_SLC_TRANSPORTERS,0.023081602585774207,5.162353265459582
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,0.723613369687856,0.12505683683378466
REACTOME_METHYLATION,0.6271808164852422,0.23590321213549986
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING,0.1487197332335409,2.0853335709187193
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.6963025678162894,0.1523469236479327
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1,0.3800412764048885,0.7705683814293123
REACTOME_MET_ACTIVATES_RAS_SIGNALING,0.9833815746185702,0.00043387280298581507
REACTOME_MET_PROMOTES_CELL_MOTILITY,0.9580787819724969,0.0027630425950302233
REACTOME_MET_RECEPTOR_ACTIVATION,0.6131796636361279,0.2555706162150937
REACTOME_MET_RECEPTOR_RECYCLING,0.16531874919332742,1.9248885551960107
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.1962069590166359,1.6703851180734615
REACTOME_MICRORNA_MIRNA_BIOGENESIS,0.8022139945404211,0.06274163951397775
REACTOME_MISCELLANEOUS_SUBSTRATES,0.8163529469258739,0.05393461889676835
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,0.8781689634342298,0.023498066267565995
REACTOME_MISMATCH_REPAIR,0.2798788694159525,1.1676779694867796
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.2970860628764552,1.0872286691276194
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,0.1559916502105557,2.012659561385963
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,0.5832702173622482,0.3009775746858429
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS,0.42908413612542917,0.6253011600551814
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS,0.8748989264376628,0.024787019822332976
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,0.5486413818149614,0.3597567131751025
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.27674738593929893,1.1829936678026454
REACTOME_MITOCHONDRIAL_TRANSLATION,0.5170470377659948,0.4197796045967107
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,0.7699992207454803,0.08548367597975799
REACTOME_MITOCHONDRIAL_UNCOUPLING,0.17636511960771217,1.827990182962768
REACTOME_MITOPHAGY,0.9841634261008458,0.00039400286215294394
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.1620337069999692,1.9551431192655784
REACTOME_MITOTIC_G2_G2_M_PHASES,0.25442796381577737,1.2988249924902624
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,0.6481265148355986,0.2082703016388134
REACTOME_MITOTIC_PROMETAPHASE,0.3541722981814778,0.8584518324463982
REACTOME_MITOTIC_PROPHASE,0.05006325506171724,3.8393389695044218
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.8320373001101968,0.044981907646495366
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,0.27517329953232583,1.1907749295966361
REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,0.6256507566894396,0.23800497210139432
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,0.06257498831007244,3.4677866232751833
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS,0.9154647095044361,0.011267456300440775
REACTOME_MRNA_CAPPING,0.08211833805176011,3.022469390206822
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,0.17382624461106108,1.849631625170508
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,0.8032926775055244,0.06204485369574486
REACTOME_MRNA_EDITING,0.04411537350877915,4.052140521944858
REACTOME_MRNA_EDITING_C_TO_U_CONVERSION,0.014683994939563991,5.9539921774355005
REACTOME_MRNA_SPLICING,0.616583829622994,0.25069827441035597
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,0.9534513445616347,0.00340743298484147
REACTOME_MTORC1_MEDIATED_SIGNALLING,0.2966023669728133,1.089408212766861
REACTOME_MTOR_SIGNALLING,0.7673514221351297,0.08752196553276781
REACTOME_MUCOPOLYSACCHARIDOSES,0.3734096840347586,0.7922863288547787
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS,0.9696363658158366,0.001448895644362762
REACTOME_MUSCLE_CONTRACTION,0.28233193025262143,1.1558305441245986
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_,0.4097569457635587,0.6795058182460157
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,0.15939955434413672,1.9799131708350832
REACTOME_MYOGENESIS,0.0019517210768456774,9.594396066477815
REACTOME_M_PHASE,0.5530905150129738,0.35180964897366274
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0.2558120478061355,1.2912808100441338
REACTOME_NCAM1_INTERACTIONS,0.056197555675034885,3.6461922074204587
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.0042638597490073545,8.167884998713077
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,0.024686527099928416,5.045742375346943
REACTOME_NEDDYLATION,0.9148048759087622,0.011444712434828589
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,0.7368730085684032,0.11289409110916714
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION,0.4098794163124715,0.6791504524506562
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,0.6048650594859839,0.2677204045562376
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION,0.05835680031069711,3.583479438407748
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.8127744753389361,0.05609711971005125
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.1837588238267141,1.766959411926521
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY,0.5308158300317152,0.392829507027284
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,0.28598860691997186,1.1384097468845011
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,0.0022363741426870178,9.34464954974573
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,0.09176980674179026,2.84305112028751
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,0.02129394620550914,5.302573057427447
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,0.04896808309006741,3.876446960326626
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.5999448357250559,0.2750791061798155
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,0.05975642310534753,3.544132046767296
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,0.0009586287914099936,10.905814507130547
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.3057164383142218,1.0490914004393475
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS,0.046429006129939505,3.965961249089499
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.3300779555116001,0.9485919811525795
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,0.7453369188320317,0.10549119998070101
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,0.027024080120282422,4.889271930919889
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.0011754922099540236,10.528474215938715
REACTOME_NETRIN_1_SIGNALING,0.006554396548996252,7.391193982593484
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,0.03742508691078273,4.3309620620368685
REACTOME_NEUREXINS_AND_NEUROLIGINS,0.011423504698726888,6.398216808810973
REACTOME_NEUROFASCIN_INTERACTIONS,0.01878417456801623,5.521497283196342
REACTOME_NEURONAL_SYSTEM,5.661132800676209e-05,16.21276621332083
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,0.054936719686979045,3.6840056359704403
REACTOME_NEUROTRANSMITTER_CLEARANCE,0.17925967200392146,1.8037510494606175
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,3.3175912525325885e-05,17.22659666557962
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,0.3042829334812717,1.055329092391188
REACTOME_NEUTROPHIL_DEGRANULATION,0.8155480898226812,0.054417093690376665
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10,0.14300306462326332,2.1453430884506965
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,0.030217697964177764,4.696864431219487
REACTOME_NGF_STIMULATED_TRANSCRIPTION,0.8237041906430347,0.04963238468442907
